Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
"Atelier Ryza: Ever Darkness ＆ the Secret Hideout (Simplified Chinese, Traditional Chinese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA16463_00-ASIAFULLGAME0000,60%,HK$528.00,HK$211.20,14/2/2024 03:59 PM UTC,4.74,2.4k,"Role Playing Games, Role Playing Games",25/9/2019
DARK SOULS™ III: Ashes of Ariandel™ (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA03434_00-DARKSOULS3DLC001,50%,HK$109.00,HK$54.50,14/2/2024 03:59 PM UTC,4.71,1.8k,Action,25/10/2016
DARK SOULS™ III - Season Pass (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA03434_00-DS3SPS0000000000,50%,HK$179.00,HK$89.50,14/2/2024 03:59 PM UTC,4.74,1.5k,Action,12/4/2016
DARK SOULS™ III : The Ringed City™ (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA03434_00-DARKSOULS3DLC002,50%,HK$109.00,HK$54.50,14/2/2024 03:59 PM UTC,4.89,1.6k,Action,28/3/2017
"Monster Hunter Rise PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",CAPCOM ASIA,https://store.playstation.com/en-hk/product/HP0102-PPSA08038_00-FULLGAME00000001,50%,HK$308.00,HK$154.00,14/2/2024 03:59 PM UTC,4.55,5.2k,"Action, Role Playing Games",19/1/2023
"Monster Hunter Rise Deluxe Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",CAPCOM ASIA,https://store.playstation.com/en-hk/product/HP0102-PPSA08038_00-DELUXEEDITION000,50%,HK$388.00,HK$194.00,14/2/2024 03:59 PM UTC,4.55,5.2k,"Action, Role Playing Games",19/1/2023
Monster Hunter Rise: Sunbreak (English/Chinese/Korean/Japanese Ver.),CAPCOM ASIA,https://store.playstation.com/en-hk/product/HP0102-PPSA08038_00-MASSIVEEXPANSION,40%,HK$308.00,HK$184.80,14/2/2024 03:59 PM UTC,3.67,3,"Action, Role Playing Games",27/4/2023
Monster Hunter Rise: Sunbreak Deluxe Kit (Add-On),CAPCOM ASIA,https://store.playstation.com/en-hk/product/HP0102-PPSA08038_00-SBDELUXEKIT00000,40%,HK$117.00,HK$70.20,14/2/2024 03:59 PM UTC,0,No,"Action, Role Playing Games",27/4/2023
Monster Hunter World: Iceborne (English/Chinese/Korean/Japanese Ver.),CAPCOM ASIA,https://store.playstation.com/en-hk/product/HP0102-CUSA09554_00-ICEBORNEXPANSION,50%,HK$235.00,HK$117.50,14/2/2024 03:59 PM UTC,4.43,4.6k,Action,5/9/2019
GTA+: Megalodon Shark Cash Card (PS5™) (English/Chinese/Korean Ver.),Rockstar Games,https://store.playstation.com/en-hk/product/UP1004-PPSA03420_00-GTAVPS5CASHPLUS6,content,,HK$775.00,,0,No,"Action, Adventure",29/3/2022
"Dead Island 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Deep Silver,https://store.playstation.com/en-hk/product/EP4062-PPSA03099_00-DI2MAINSIEEPS500,40%,HK$549.00,HK$329.40,14/2/2024 03:59 PM UTC,4.4,5.7k,"Action, Action",20/4/2023
"Dead Island Definitive Collection (Simplified Chinese, English, Korean, Japanese)",PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA03291_00-ASIA000000000002,85%,HK$248.00,HK$37.20,14/2/2024 03:59 PM UTC,4.35,12k,"Action, Horror, Shooter",26/9/2016
Dead Island: Riptide Definitive Edition (English),PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA03290_00-ASIA000000000000,85%,HK$124.00,HK$18.60,14/2/2024 03:59 PM UTC,4.35,5k,Shooter,27/9/2016
"Dead Island 2 Gold Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Deep Silver,https://store.playstation.com/en-hk/product/EP4062-PPSA03099_00-DI2GEDITPS5SIEE0,40%,HK$705.00,HK$423.00,14/2/2024 03:59 PM UTC,4.4,5.7k,"Action, Adventure, Action",20/4/2023
"Like a Dragon Gaiden: The Man Who Erased His Name PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA16265_00-LIKEADRGNGAIDEN0,25%,HK$298.00,HK$223.50,14/2/2024 03:59 PM UTC,4.87,4k,"Adventure, Action",8/11/2023
"Like a Dragon: Ishin! PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/UP0177-PPSA06454_00-ISHIN000000000AS,50%,HK$408.00,HK$204.00,14/2/2024 03:59 PM UTC,4.36,1.3k,Action,21/2/2023
"DEATH STRANDING Digital Deluxe Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Sony Interactive Entertainment,https://store.playstation.com/en-hk/product/HP9000-CUSA12613_00-DEATHSTRANDELUXE,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,4.65,49k,Action,7/11/2019
"The Last of Us™ Part I Digital Deluxe Edition (Simplified Chinese, English, Korean, Thai, Traditional Chinese)",Sony Interactive Entertainment,https://store.playstation.com/en-hk/product/HP9000-PPSA07644_00-TLOUPART1DDE0000,38%,HK$628.00,HK$389.36,14/2/2024 03:59 PM UTC,4.92,12k,Action,1/9/2022
"CRISIS CORE –FINAL FANTASY VII– REUNION PS4 & PS5 (Simplified Chinese, English, Korean, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA07808_00-CRISISCORE000000,40%,HK$399.00,HK$239.40,14/2/2024 03:59 PM UTC,4.55,2.8k,"Action, Role Playing Games",12/12/2022
"CRISIS CORE –FINAL FANTASY VII– REUNION DIGITAL DELUXE EDITION PS4 & PS5 (Simplified Chinese, English, Korean, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA07808_00-CRISISCORE000DDX,40%,HK$568.00,HK$340.80,14/2/2024 03:59 PM UTC,4.55,2.8k,"Action, Role Playing Games",12/12/2022
Mortal Kombat™ 1 (English),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA07570_00-MKONE00000000000,40%,HK$548.00,HK$328.80,14/2/2024 03:59 PM UTC,4.47,19k,Fighting,18/9/2023
"God of War Digital Deluxe Edition (English, Korean, Traditional Chinese)",Sony Interactive Entertainment,https://store.playstation.com/en-hk/product/HP9000-CUSA07413_00-GODOFWARDDE00000,50%,HK$238.00,HK$119.00,14/2/2024 03:59 PM UTC,4.75,211k,"Action, Adventure",19/4/2018
"Persona 5 Tactica Digital Deluxe PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA16520_00-P5TPS5JP00DELUXE,30%,HK$588.00,HK$411.60,14/2/2024 03:59 PM UTC,4.34,563,Strategy,16/11/2023
"Persona 5 Tactica PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA16520_00-P5TPS5AS00000001,30%,HK$448.00,HK$313.60,14/2/2024 03:59 PM UTC,4.34,563,Strategy,16/11/2023
"The Witcher 3: Wild Hunt – Complete Edition (Simplified Chinese, English, Korean, Traditional Chinese)",CD PROJEKT SA,https://store.playstation.com/en-hk/product/EP4497-PPSA03977_00-00000000000GOTY8,70%,HK$389.00,HK$116.70,14/2/2024 03:59 PM UTC,4.84,210k,"Action, Role Playing Games",13/12/2022
"It Takes Two PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA02342_00-ITTAKESTWORETAIL,70%,HK$319.00,HK$95.70,14/2/2024 03:59 PM UTC,4.41,64k,Unique,25/3/2021
PERSONA 5 THE ROYAL (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA17544_00-ASIAFULLGAME0000,50%,HK$438.00,HK$219.00,14/2/2024 03:59 PM UTC,4.92,25k,Role Playing Games,19/2/2020
"Persona 5 the Royal (Simplified Chinese, Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA05739_00-P5RGAME000000000,50%,HK$438.00,HK$219.00,14/2/2024 03:59 PM UTC,4.92,2.1k,Role Playing Games,20/10/2022
"The Nioh Collection (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-PPSA02463_00-NIOHCECOLPS50000,58%,HK$568.00,HK$238.56,14/2/2024 03:59 PM UTC,4.55,27k,"Action, Role Playing Games, Unique",3/2/2021
"Grand Theft Auto: The Trilogy – The Definitive Edition (PS5 & PS4) (Simplified Chinese, English, Korean, Traditional Chinese)",Rockstar Games,https://store.playstation.com/en-hk/product/UP1004-PPSA05804_00-GTATRILOGYBUNDLE,50%,HK$468.00,HK$234.00,14/2/2024 03:59 PM UTC,3.8,6.3k,Action,10/11/2021
"Red Dead Online (Simplified Chinese, English, Korean, Traditional Chinese)",Rockstar Games,https://store.playstation.com/en-hk/product/UP1004-CUSA03041_00-REDEMPTION000002,Trial,HK$148.00,HK$74.00,14/2/2024 03:59 PM UTC,4.7,224k,"Action, Adventure",25/10/2018
"Dead by Daylight PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Starbreeze Publishing AB,https://store.playstation.com/en-hk/product/UP3509-PPSA02048_00-DEADBYDAYLIGHT00,30%,HK$238.00,HK$166.60,14/2/2024 03:59 PM UTC,4.19,101k,"Horror, Action, Horror",11/11/2020
"Assassin's Creed® Mirage Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA07232_00-EDITIONDELUXE000,30%,HK$468.00,HK$327.60,14/2/2024 03:59 PM UTC,4.01,13k,"Action, Adventure",4/10/2023
"Assassin's Creed® Mirage (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA07232_00-EDITIONSTANDARD0,30%,HK$388.00,HK$271.60,14/2/2024 03:59 PM UTC,4.01,13k,"Action, Adventure",4/10/2023
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition (Game),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA07163_00-ACE7TOPGUNME2022,70%,HK$599.00,HK$179.70,14/2/2024 03:59 PM UTC,4.59,17k,"Action, Shooter, Unique",26/5/2022
"Devil May Cry 5 + Vergil (English, Japanese)",CAPCOM ASIA,https://store.playstation.com/en-hk/product/UP0102-CUSA08216_00-DMC5PVERBUNDLE01,67%,HK$228.00,HK$75.24,14/2/2024 03:59 PM UTC,4.78,27k,Action,31/8/2021
"Devil May Cry 5 Deluxe + Vergil (English, Japanese)",CAPCOM ASIA,https://store.playstation.com/en-hk/product/UP0102-CUSA08216_00-DMC5PVERBUNDLE02,60%,HK$312.00,HK$124.80,14/2/2024 03:59 PM UTC,4.78,27k,Action,31/8/2021
"Devil May Cry 5 Special Edition (English, Japanese)",CAPCOM ASIA,https://store.playstation.com/en-hk/product/UP0102-PPSA01442_00-DMC5SEASIA000001,60%,HK$308.00,HK$123.20,14/2/2024 03:59 PM UTC,4.78,27k,"Action, Unique",11/11/2020
"WILD HEARTS™ Standard Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA07837_00-BOHNIGAME0000000,50%,HK$549.00,HK$274.50,14/2/2024 03:59 PM UTC,4.03,1.1k,Adventure,16/2/2023
"Atlas Fallen (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03388_00-ATLASFALLEN00000,25%,HK$398.00,HK$298.50,14/2/2024 03:59 PM UTC,3.36,793,Role Playing Games,9/8/2023
"HITMAN World of Assassination Part One (Simplified Chinese, English, Traditional Chinese)",IO Interactive A/S,https://store.playstation.com/en-hk/product/UP4572-PPSA01768_00-000000WOAPARTONE,60%,HK$238.00,HK$95.20,14/2/2024 03:59 PM UTC,4.35,24k,Action,18/12/2023
"Borderlands 3 PS4™ &  PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA01462_00-0000000OAKNGSIEA,85%,HK$468.00,HK$70.20,14/2/2024 03:59 PM UTC,4.54,27k,"Shooter, Action, Unique",11/11/2020
"Borderlands 3: Super Deluxe Edition PS4™ &  PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA01462_00-000000OAKSIEASDD,75%,HK$624.00,HK$156.00,14/2/2024 03:59 PM UTC,4.54,27k,"Action, Shooter, Shooter",11/11/2020
Borderlands 3 Season Pass Bundle (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA01462_00-OAKULTEDDLCBUNDL,67%,HK$568.00,HK$187.44,14/2/2024 03:59 PM UTC,5,1,"Shooter, Action",24/10/2021
"Assassin's Creed Valhalla Complete Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01504_00-EDITIONCOMPLETE0,75%,HK$988.00,HK$247.00,14/2/2024 03:59 PM UTC,4.2,45k,Role Playing Games,9/3/2022
"Assassin's Creed Valhalla - Digital Standard Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01504_00-GAME000000000000,75%,HK$468.00,HK$117.00,14/2/2024 03:59 PM UTC,4.2,45k,Role Playing Games,11/11/2020
Assassin's Creed® Valhalla – Season Pass (Add-On),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01504_00-EXPANSIONPASS000,60%,HK$288.00,HK$115.20,14/2/2024 03:59 PM UTC,0,No,Unique,11/11/2020
"Far Cry® 6 Game of the Year Edition (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01877_00-FC6EDGOTY0000000,70%,HK$875.00,HK$262.50,14/2/2024 03:59 PM UTC,4.05,41k,Unique,5/10/2022
"Far Cry 6 - Digital Standard Edition PS4 & PS5 (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01877_00-FC6EDSTANDARD000,75%,HK$468.00,HK$117.00,14/2/2024 03:59 PM UTC,4.05,41k,Unique,6/10/2021
"DRAGON BALL Z: KAKAROT - Deluxe Edition PS4&PS5 (Simplified Chinese, Korean, Thai, Traditional Chinese)",Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-PPSA08082_00-ASIADX0000000000,75%,HK$479.00,HK$119.75,14/2/2024 03:59 PM UTC,4.58,37k,"Action, Adventure, Role Playing Games",11/1/2023
"JUDGE EYES: wills of death Remastered (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA01852_00-JUDGEEYES0000000,30%,HK$138.00,HK$96.60,14/2/2024 03:59 PM UTC,4.66,9.1k,"Adventure, Action, Unique",22/4/2021
SUPER ROBOT WARS T (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA14934_00-ASIAFULLGAME0000,80%,HK$529.00,HK$105.80,14/2/2024 03:59 PM UTC,4.77,1.2k,Simulation,19/3/2019
Super Robot Wars V (Chinese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA06199_00-ASIAPLACEHOLDER0,80%,HK$529.00,HK$105.80,14/2/2024 03:59 PM UTC,4.77,2.2k,Simulation,22/2/2017
SUPER ROBOT WARS X (PS4™) (Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA10588_00-ASIAPLACEHOLDER0,80%,HK$529.00,HK$105.80,14/2/2024 03:59 PM UTC,4.72,1.6k,Simulation,28/3/2018
"Call of Duty®: Black Ops Cold War - Cross-Gen Bundle PS4™ & PS5™ (Simplified Chinese, English, Korean, Traditional Chinese)",Activision,https://store.playstation.com/en-hk/product/HP0002-PPSA02053_00-CODCWTHEGAME0001,67%,HK$548.00,HK$180.84,14/2/2024 03:59 PM UTC,4.19,211k,Shooter,12/11/2020
"Call of Duty®: Black Ops Cold War - Standard Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Activision,https://store.playstation.com/en-hk/product/HP0002-CUSA24269_00-CODCWSTANDARD001,67%,HK$469.00,HK$154.77,14/2/2024 03:59 PM UTC,4.19,211k,Shooter,12/11/2020
"Call of Duty®: Modern Warfare® (Simplified Chinese, English, Korean, Traditional Chinese)",Activision,https://store.playstation.com/en-hk/product/HP0002-CUSA15556_00-CODMWSTANDARD001,67%,HK$469.00,HK$154.77,14/2/2024 03:59 PM UTC,4.13,1m,"Shooter, Shooter",24/10/2019
"Call of Duty®: Vanguard - Cross-Gen Bundle (Simplified Chinese, English, Korean, Traditional Chinese)",Activision,https://store.playstation.com/en-hk/product/HP0002-PPSA04351_00-CODVCROSSGEN0001,60%,HK$548.00,HK$219.20,14/2/2024 03:59 PM UTC,4.03,52k,Shooter,4/11/2021
"MOBILE SUIT GUNDAM EXTREME VS. MAXIBOOST ON PREMIUM SOUND EDITION (Korean, Traditional Chinese)",Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA15006_00-EXTREMEVSMBONPKG,70%,HK$629.00,HK$188.70,14/2/2024 03:59 PM UTC,4.45,8.6k,Action,29/7/2020
JUDGE EYES: wills of death New Price Edition (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA15966_00-ASIAFULLGAME0000,30%,HK$138.00,HK$96.60,14/2/2024 03:59 PM UTC,4.66,9.1k,"Action, Adventure, Fighting",17/7/2019
"LOST JUDGMENT PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA03792_00-LOSTJUDGMENT0001,80%,HK$488.00,HK$97.60,14/2/2024 03:59 PM UTC,4.64,5.5k,Action,23/9/2021
Little Nightmares Complete Edition (Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA05955_00-LITTLENIGHTMARES,70%,HK$249.00,HK$74.70,14/2/2024 03:59 PM UTC,4.5,46k,Puzzle,7/6/2017
"Little Nightmares II Deluxe Edition PS4 & PS5 (Simplified Chinese, English, Korean, Traditional Chinese)",Bandai Namco Entertainment Asia Pte Ltd.,https://store.playstation.com/en-hk/product/HP5028-PPSA02215_00-LN2DLXEDI0000000,67%,HK$299.00,HK$98.67,14/2/2024 03:59 PM UTC,4.61,14k,"Adventure, Puzzle, Action",25/8/2021
"MOBILE SUIT GUNDAM BATTLE OPERATION Code Fairy Vol.1　PS4 ＆ PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-PPSA03704_00-GBOCFJPPS5000000,60%,HK$159.00,HK$63.60,14/2/2024 03:59 PM UTC,3.3,935,Action,4/11/2021
MOBILE SUIT GUNDAM BATTLE OPERATION Code Fairy Vol.2　PS4 ＆ PS5 (English/Chinese/Korean/Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-PPSA03704_00-GUNDAMBO2CFVOL02,,,Not available for purchase,,0,No,Action,17/11/2021
MOBILE SUIT GUNDAM BATTLE OPERATION Code Fairy Vol.3　PS4 ＆ PS5 (English/Chinese/Korean/Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-PPSA03704_00-GUNDAMBO2CFVOL03,,,Not available for purchase,,0,No,Action,1/12/2021
NHL® 24 X-Factor Edition PS5™ & PS4™ (English),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA11193_00-NHL24DLXEDITIONS,60%,HK$789.00,HK$315.60,14/2/2024 03:59 PM UTC,2.82,2k,Sport,3/10/2023
"Jurassic World Evolution 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-JWEVOLUTION2AAAA,65%,HK$468.00,HK$163.80,14/2/2024 03:59 PM UTC,4.45,10k,"Simulation, Strategy",9/11/2021
"Disgaea7 - Digital Deluxe Edition (Simplified Chinese, Korean, Japanese, Traditional Chinese)",Nippon-Ichi Software,https://store.playstation.com/en-hk/product/HP0404-PPSA13655_00-DISGAEA7PS5DD000,30%,HK$528.00,HK$369.60,14/2/2024 03:59 PM UTC,4.63,334,Role Playing Games,24/5/2023
FINAL FANTASY X/X-2 HD Remaster (Chinese/Korean Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA01188_00-FFX0FFX20ASIAPS4,60%,HK$198.00,HK$79.20,14/2/2024 03:59 PM UTC,4.83,22k,"Role Playing Games, Role Playing Games",11/5/2015
FINAL FANTASY X/X-2 HD Remaster (English Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/UP0082-CUSA01227_00-ASIA000000000000,60%,HK$198.00,HK$79.20,14/2/2024 03:59 PM UTC,4.83,22k,Role Playing Games,12/5/2015
FINAL FANTASY X/X-2 HD Remaster (Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-CUSA01139_00-ASIA000000000000,60%,HK$198.00,HK$79.20,14/2/2024 03:59 PM UTC,4.83,22k,Role Playing Games,13/5/2015
FINAL FANTASY XII THE ZODIAC AGE (Chinese/Korean Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA08116_00-ASIAPLACEHOLDER0,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,4.76,9.1k,Role Playing Games,12/7/2017
FINAL FANTASY XII THE ZODIAC AGE (English/Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/UP0082-CUSA05532_00-ASIAPLACEHOLDER0,60%,HK$398.00,HK$159.20,14/2/2024 03:59 PM UTC,4.76,9.1k,Role Playing Games,11/7/2017
FINAL FANTASY XII THE ZODIAC AGE DIGITAL PREMIUM EDITION (Chinese/Korean Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA08116_00-ASIAPLACEHOLDER1,60%,HK$638.00,HK$255.20,14/2/2024 03:59 PM UTC,4.76,9.1k,Role Playing Games,12/7/2017
"FINAL FANTASY XV ROYAL EDITION (English, Japanese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-CUSA01570_00-FFXVROYALEDITION,60%,HK$390.00,HK$156.00,14/2/2024 03:59 PM UTC,4.63,65k,"Role Playing Games, Action, Adventure",5/3/2018
"FINAL FANTASY XV ROYAL EDITION (Simplified Chinese, Korean, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA01706_00-GAMEROYALEDITION,60%,HK$390.00,HK$156.00,14/2/2024 03:59 PM UTC,4.63,65k,"Role Playing Games, Action, Adventure",5/3/2018
FINAL FANTASY XV MULTIPLAYER: COMRADES (English/Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-CUSA13402_00-ONLINESTANDALONE,,,HK$79.00,,4.63,65k,Role Playing Games,12/12/2018
